Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
BOATHOUSE RESIDENCES,"1,525,000","1,119.46","1,362",25-Jul,UPPER SERANGOON VIEW,Resale,Strata,104,"14,663",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
BOTANIQUE AT BARTLEY,"1,470,000",721.19,"2,038",25-Jul,UPPER PAYA LEBAR ROAD,Resale,Strata,67,"21,940",-,Condominium,1,99 yrs lease commencing from 2014,19,Outside Central Region,06 to 10
CHUAN PARK,"3,320,900","1,205.57","2,755",25-Jul,LORONG CHUAN,New Sale,Strata,112,"29,651",-,Condominium,1,99 yrs lease commencing from 2024,19,Outside Central Region,21 to 25
AFFINITY AT SERANGOON,"1,800,000",904.18,"1,991",25-Jul,SERANGOON NORTH AVENUE 1,Resale,Strata,84,"21,429",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
RIVERSAILS,"2,100,000","1,367.03","1,536",25-Jul,UPPER SERANGOON CRESCENT,Resale,Strata,127,"16,535",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15
KOVAN MELODY,"2,145,000","1,227.10","1,748",25-Jul,KOVAN ROAD,Resale,Strata,114,"18,816",-,Condominium,1,99 yrs lease commencing from 2004,19,Outside Central Region,01 to 05
KINGSFORD WATERBAY,"1,515,000","1,054.87","1,436",25-Jul,UPPER SERANGOON VIEW,Resale,Strata,98,"15,459",-,Apartment,1,99 yrs lease commencing from 2014,19,Outside Central Region,01 to 05
A TREASURE TROVE,"1,920,000","1,205.57","1,593",25-Jul,PUNGGOL WALK,Resale,Strata,112,"17,143",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15
GAMBIR RIDGE,"1,100,000",710.42,"1,548",25-Jul,GAMBIR WALK,Resale,Strata,66,"16,667",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
BARTLEY RESIDENCES,"1,420,000",796.54,"1,783",25-Jul,LORONG HOW SUN,Resale,Strata,74,"19,189",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
RESIDENTIAL APARTMENTS,"2,000,000","1,485.43","1,346",25-Jul,JALAN LABU AYER,Resale,Strata,138,"14,493",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
BOTANIQUE AT BARTLEY,"1,500,000",731.95,"2,049",25-Jul,UPPER PAYA LEBAR ROAD,Resale,Strata,68,"22,059",-,Condominium,1,99 yrs lease commencing from 2014,19,Outside Central Region,06 to 10
AFFINITY AT SERANGOON,"2,120,000","1,076.40","1,970",25-Jul,SERANGOON NORTH AVENUE 1,Resale,Strata,100,"21,200",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
THE GARDEN RESIDENCES,"1,155,000",613.55,"1,882",25-Jul,SERANGOON NORTH VIEW,Resale,Strata,57,"20,263",-,Apartment,1,99 yrs lease commencing from 2017,19,Outside Central Region,06 to 10
THE FLORENCE RESIDENCES,"1,080,000",635.08,"1,701",25-Jul,HOUGANG AVENUE 2,Resale,Strata,59,"18,305",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
SUMMER SCENT,"2,105,000","1,711.48","1,230",25-Jul,KANG CHOO BIN ROAD,Resale,Strata,159,"13,239",-,Apartment,1,999 yrs lease commencing from 1883,19,Outside Central Region,01 to 05
FLO RESIDENCE,"1,285,000",925.7,"1,388",25-Jul,PUNGGOL FIELD WALK,Resale,Strata,86,"14,942",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
AFFINITY AT SERANGOON,"2,200,000","1,151.75","1,910",25-Jul,SERANGOON NORTH AVENUE 1,Resale,Strata,107,"20,561",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
SUITES @ KOVAN,"680,000",365.98,"1,858",25-Jul,UPPER SERANGOON ROAD,Resale,Strata,34,"20,000",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
THE MINTON,"2,220,000","1,453.14","1,528",25-Jul,HOUGANG STREET 11,Resale,Strata,135,"16,444",-,Condominium,1,99 yrs lease commencing from 2007,19,Outside Central Region,11 to 15
RIVERFRONT RESIDENCES,"1,560,000",914.94,"1,705",25-Jul,HOUGANG AVENUE 7,Resale,Strata,85,"18,353",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
KOVAN MELODY,"1,420,000",904.18,"1,570",25-Jul,KOVAN ROAD,Resale,Strata,84,"16,905",-,Condominium,1,99 yrs lease commencing from 2004,19,Outside Central Region,01 to 05
RIVERSOUND RESIDENCE,"720,000",473.62,"1,520",25-Jul,SENGKANG EAST AVENUE,Resale,Strata,44,"16,364",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
THE SCALA,"1,988,000","1,044.11","1,904",25-Jul,SERANGOON AVENUE 3,Resale,Strata,97,"20,495",-,Apartment,1,99 yrs lease commencing from 2010,19,Outside Central Region,01 to 05
THE FLORENCE RESIDENCES,"1,228,000",721.19,"1,703",25-Jul,HOUGANG AVENUE 2,Resale,Strata,67,"18,328",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
THE SCALA,"1,750,000",893.41,"1,959",25-Jul,SERANGOON AVENUE 3,Resale,Strata,83,"21,084",-,Apartment,1,99 yrs lease commencing from 2010,19,Outside Central Region,11 to 15
REGENTVILLE,"1,255,000","1,076.40","1,166",25-Jul,HOUGANG STREET 92,Resale,Strata,100,"12,550",-,Apartment,1,99 yrs lease commencing from 1996,19,Outside Central Region,11 to 15
JEWEL @ BUANGKOK,"1,220,000",721.19,"1,692",25-Jul,COMPASSVALE BOW,Resale,Strata,67,"18,209",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,01 to 05
THE QUINN,"1,388,000",828.83,"1,675",25-Jul,BARTLEY ROAD,Resale,Strata,77,"18,026",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
WATERTOWN,"2,790,000","1,356.26","2,057",25-Jul,PUNGGOL CENTRAL,Resale,Strata,126,"22,143",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
3@SANDILANDS,"1,195,000",775.01,"1,542",25-Jul,SANDILANDS ROAD,Resale,Strata,72,"16,597",-,Apartment,1,999 yrs lease commencing from 1886,19,Outside Central Region,01 to 05
BOTANIQUE AT BARTLEY,"1,255,000",656.6,"1,911",25-Jul,UPPER PAYA LEBAR ROAD,Resale,Strata,61,"20,574",-,Condominium,1,99 yrs lease commencing from 2014,19,Outside Central Region,06 to 10
THE FLORENCE RESIDENCES,"1,208,000",667.37,"1,810",25-Jul,HOUGANG AVENUE 2,Resale,Strata,62,"19,484",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
RESIDENTIAL APARTMENTS,"1,500,000","1,743.77",860,25-Jul,UPPER PAYA LEBAR ROAD,Resale,Strata,162,"9,259",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
PARK RESIDENCES KOVAN,"685,000",355.21,"1,928",25-Jul,UPPER SERANGOON ROAD,Resale,Strata,33,"20,758",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
JANSEN HOUSE,"2,507,000","1,237.86","2,025",25-Jul,JANSEN ROAD,New Sale,Strata,115,"21,800",-,Apartment,1,999 yrs lease commencing from 1876,19,Outside Central Region,01 to 05
PARC CENTROS,"2,855,000","1,679.18","1,700",25-Jul,PUNGGOL CENTRAL,Resale,Strata,156,"18,301",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,01 to 05
THE MINTON,"1,438,000",979.52,"1,468",25-Jul,HOUGANG STREET 11,Resale,Strata,91,"15,802",-,Condominium,1,99 yrs lease commencing from 2007,19,Outside Central Region,06 to 10
BOTANIQUE AT BARTLEY,"2,200,000","1,065.64","2,064",25-Jul,UPPER PAYA LEBAR ROAD,Resale,Strata,99,"22,222",-,Condominium,1,99 yrs lease commencing from 2014,19,Outside Central Region,01 to 05
CHUAN PARK,"2,700,900","1,022.58","2,641",25-Jun,LORONG CHUAN,New Sale,Strata,95,"28,431",-,Condominium,1,99 yrs lease commencing from 2024,19,Outside Central Region,01 to 05
RIVERFRONT RESIDENCES,"825,000",516.67,"1,597",25-Jun,HOUGANG AVENUE 7,Resale,Strata,48,"17,188",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
WATERTOWN,"2,290,000","1,108.69","2,065",25-Jun,PUNGGOL CENTRAL,Resale,Strata,103,"22,233",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15
THE FLORENCE RESIDENCES,"3,080,000","1,679.18","1,834",25-Jun,HOUGANG AVENUE 2,Resale,Strata,156,"19,744",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
BOATHOUSE RESIDENCES,"1,300,000",914.94,"1,421",25-Jun,UPPER SERANGOON VIEW,Resale,Strata,85,"15,294",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
RIVER ISLES,"1,780,000","1,227.10","1,451",25-Jun,EDGEDALE PLAINS,Resale,Strata,114,"15,614",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,11 to 15
BOTANIQUE AT BARTLEY,"1,125,000",645.84,"1,742",25-Jun,UPPER PAYA LEBAR ROAD,Resale,Strata,60,"18,750",-,Condominium,1,99 yrs lease commencing from 2014,19,Outside Central Region,16 to 20
THE SCALA,"1,750,000",850.36,"2,058",25-Jun,SERANGOON AVENUE 3,Resale,Strata,79,"22,152",-,Apartment,1,99 yrs lease commencing from 2010,19,Outside Central Region,16 to 20
CHUAN PARK,"2,886,900","1,205.57","2,395",25-Jun,LORONG CHUAN,New Sale,Strata,112,"25,776",-,Condominium,1,99 yrs lease commencing from 2024,19,Outside Central Region,21 to 25
MIDTOWN RESIDENCES,"746,000",484.38,"1,540",25-Jun,UPPER SERANGOON ROAD,Resale,Strata,45,"16,578",-,Apartment,1,99 yrs lease commencing from 2013,19,Outside Central Region,01 to 05
RIVERSAILS,"1,285,000",882.65,"1,456",25-Jun,UPPER SERANGOON CRESCENT,Resale,Strata,82,"15,671",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
THE FLORENCE RESIDENCES,"1,700,000",936.47,"1,815",25-Jun,HOUGANG AVENUE 2,Resale,Strata,87,"19,540",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
THE MINTON,"1,738,000","1,087.16","1,599",25-Jun,HOUGANG STREET 11,Resale,Strata,101,"17,208",-,Condominium,1,99 yrs lease commencing from 2007,19,Outside Central Region,11 to 15
A TREASURE TROVE,"1,468,800",914.94,"1,605",25-Jun,PUNGGOL WALK,Resale,Strata,85,"17,280",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15
RIVERSOUND RESIDENCE,"1,348,000",904.18,"1,491",25-Jun,SENGKANG EAST AVENUE,Resale,Strata,84,"16,048",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15
THE PROMENADE@PELIKAT,"1,188,000",968.76,"1,226",25-Jun,JALAN PELIKAT,Resale,Strata,90,"13,200",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
FLO RESIDENCE,"1,500,000","1,011.82","1,482",25-Jun,PUNGGOL FIELD WALK,Resale,Strata,94,"15,957",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
FLO RESIDENCE,"1,390,000",936.47,"1,484",25-Jun,PUNGGOL FIELD WALK,Resale,Strata,87,"15,977",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,16 to 20
THE GARDEN RESIDENCES,"1,335,000",688.9,"1,938",25-Jun,SERANGOON NORTH VIEW,Resale,Strata,64,"20,859",-,Apartment,1,99 yrs lease commencing from 2017,19,Outside Central Region,11 to 15
BARTLEY RESIDENCES,"828,000",462.85,"1,789",25-Jun,LORONG HOW SUN,Resale,Strata,43,"19,256",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
KENSINGTON SQUARE,"1,005,000",613.55,"1,638",25-Jun,JALAN LOKAM,Resale,Strata,57,"17,632",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
RIVERFRONT RESIDENCES,"2,500,000","1,410.08","1,773",25-Jun,HOUGANG AVENUE 7,Resale,Strata,131,"19,084",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
MIDTOWN RESIDENCES,"1,100,000",688.9,"1,597",25-Jun,UPPER SERANGOON ROAD,Resale,Strata,64,"17,188",-,Apartment,1,99 yrs lease commencing from 2013,19,Outside Central Region,06 to 10
JEWEL @ BUANGKOK,"1,590,000",871.88,"1,824",25-Jun,COMPASSVALE BOW,Resale,Strata,81,"19,630",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,06 to 10
3@SANDILANDS,"1,912,288","1,840.64","1,039",25-Jun,SANDILANDS ROAD,Resale,Strata,171,"11,183",-,Apartment,1,999 yrs lease commencing from 1886,19,Outside Central Region,01 to 05
RIVERSOUND RESIDENCE,"1,438,000","1,065.64","1,349",25-Jun,SENGKANG EAST AVENUE,Resale,Strata,99,"14,525",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
CHUAN PARK,"3,298,100","1,205.57","2,736",25-Jun,LORONG CHUAN,New Sale,Strata,112,"29,447",-,Condominium,1,99 yrs lease commencing from 2024,19,Outside Central Region,16 to 20
STARS OF KOVAN,"835,000",505.91,"1,650",25-Jun,UPPER SERANGOON ROAD,Resale,Strata,47,"17,766",-,Apartment,1,99 yrs lease commencing from 2015,19,Outside Central Region,01 to 05
KOVAN RESIDENCES,"3,200,000","1,765.30","1,813",25-Jun,KOVAN ROAD,Resale,Strata,164,"19,512",-,Condominium,1,99 yrs lease commencing from 2007,19,Outside Central Region,01 to 05
FLO RESIDENCE,"1,092,500",785.77,"1,390",25-Jun,PUNGGOL FIELD WALK,Resale,Strata,73,"14,966",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
A TREASURE TROVE,"1,925,000","1,205.57","1,597",25-Jun,PUNGGOL WALK,Resale,Strata,112,"17,188",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
BARTLEY RESIDENCES,"1,450,000",796.54,"1,820",25-Jun,LORONG HOW SUN,Resale,Strata,74,"19,595",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15
PRESTO@UPPER SERANGOON,"725,000",419.8,"1,727",25-Jun,UPPER SERANGOON ROAD,Resale,Strata,39,"18,590",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
RIVERSAILS,"2,588,888","2,604.89",994,25-Jun,UPPER SERANGOON CRESCENT,Resale,Strata,242,"10,698",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,16 to 20
AFFINITY AT SERANGOON,"1,035,000",613.55,"1,687",25-Jun,SERANGOON NORTH AVENUE 1,Resale,Strata,57,"18,158",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
THE QUARTZ,"1,720,000","1,119.46","1,536",25-Jun,COMPASSVALE BOW,Resale,Strata,104,"16,538",-,Condominium,1,99 yrs lease commencing from 2005,19,Outside Central Region,16 to 20
RIVERFRONT RESIDENCES,"1,900,000","1,065.64","1,783",25-Jun,HOUGANG AVENUE 7,Resale,Strata,99,"19,192",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,16 to 20
KOVAN MELODY,"2,400,000","1,302.44","1,843",25-Jun,KOVAN ROAD,Resale,Strata,121,"19,835",-,Condominium,1,99 yrs lease commencing from 2004,19,Outside Central Region,11 to 15
THE LUXURIE,"1,800,000","1,054.87","1,706",25-Jun,COMPASSVALE ROAD,Resale,Strata,98,"18,367",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
BARTLEY RESIDENCES,"1,290,000",796.54,"1,620",25-Jun,LORONG HOW SUN,Resale,Strata,74,"17,432",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
WATERTOWN,"970,000",581.26,"1,669",25-Jun,PUNGGOL CENTRAL,Resale,Strata,54,"17,963",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15
FOREST WOODS,"950,888",516.67,"1,840",25-Jun,LORONG LEW LIAN,Resale,Strata,48,"19,810",-,Condominium,1,99 yrs lease commencing from 2016,19,Outside Central Region,01 to 05
PARK RESIDENCES KOVAN,"638,000",355.21,"1,796",25-Jun,UPPER SERANGOON ROAD,Resale,Strata,33,"19,333",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
THE FLORENCE RESIDENCES,"829,000",473.62,"1,750",25-Jun,HOUGANG AVENUE 2,Resale,Strata,44,"18,841",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
THE MINTON,"2,188,000","1,323.97","1,653",25-Jun,HOUGANG STREET 11,Resale,Strata,123,"17,789",-,Condominium,1,99 yrs lease commencing from 2007,19,Outside Central Region,01 to 05
AFFINITY AT SERANGOON,"1,410,000",731.95,"1,926",25-Jun,SERANGOON NORTH AVENUE 1,Sub Sale,Strata,68,"20,735",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
A TREASURE TROVE,"1,735,000","1,044.11","1,662",25-Jun,PUNGGOL WALK,Resale,Strata,97,"17,887",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15
KINGSFORD WATERBAY,"1,170,000",850.36,"1,376",25-Jun,UPPER SERANGOON VIEW,Resale,Strata,79,"14,810",-,Apartment,1,99 yrs lease commencing from 2014,19,Outside Central Region,06 to 10
THE FLORENCE RESIDENCES,"1,288,888",667.37,"1,931",25-Jun,HOUGANG AVENUE 2,Resale,Strata,62,"20,789",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
AFFINITY AT SERANGOON,"1,390,000",753.48,"1,845",25-Jun,SERANGOON NORTH AVENUE 1,Sub Sale,Strata,70,"19,857",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
TERRASSE,"820,888",538.2,"1,525",25-Jun,TERRASSE LANE,Resale,Strata,50,"16,418",-,Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,01 to 05
KOVAN MELODY,"1,525,000",904.18,"1,687",25-Jun,KOVAN ROAD,Resale,Strata,84,"18,155",-,Condominium,1,99 yrs lease commencing from 2004,19,Outside Central Region,01 to 05
FLO RESIDENCE,"1,050,000",785.77,"1,336",25-Jun,PUNGGOL FIELD WALK,Resale,Strata,73,"14,384",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
BOATHOUSE RESIDENCES,"2,050,000","1,463.90","1,400",25-Jun,UPPER SERANGOON VIEW,Resale,Strata,136,"15,074",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
FOREST WOODS,"1,815,000",925.7,"1,961",25-Jun,LORONG LEW LIAN,Resale,Strata,86,"21,105",-,Condominium,1,99 yrs lease commencing from 2016,19,Outside Central Region,01 to 05
THE LUXURIE,"1,943,000","1,722.24","1,128",25-Jun,COMPASSVALE ROAD,Resale,Strata,160,"12,144",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
AFFINITY AT SERANGOON,"940,000",538.2,"1,747",25-Jun,SERANGOON NORTH AVENUE 1,Sub Sale,Strata,50,"18,800",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
LA FIESTA,"1,310,000",753.48,"1,739",25-Jun,SENGKANG SQUARE,Resale,Strata,70,"18,714",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,11 to 15
RIVERFRONT RESIDENCES,"1,570,000",871.88,"1,801",25-Jun,HOUGANG AVENUE 7,Resale,Strata,81,"19,383",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
TERRASSE,"1,840,000","1,130.22","1,628",25-Jun,TERRASSE LANE,Resale,Strata,105,"17,524",-,Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,01 to 05
AFFINITY AT SERANGOON,"806,000",473.62,"1,702",25-Jun,SERANGOON NORTH AVENUE 1,Sub Sale,Strata,44,"18,318",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
CASA CAMBIO,"863,888",495.14,"1,745",25-Jun,LIM TUA TOW ROAD,Resale,Strata,46,"18,780",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
AFFINITY AT SERANGOON,"847,500",473.62,"1,789",25-Jun,SERANGOON NORTH AVENUE 1,Sub Sale,Strata,44,"19,261",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
CHUAN PARK,"2,024,900",731.95,"2,766",25-Jun,LORONG CHUAN,New Sale,Strata,68,"29,778",-,Condominium,1,99 yrs lease commencing from 2024,19,Outside Central Region,16 to 20
THE GAZANIA,"2,070,000",882.65,"2,345",25-Jun,HOW SUN DRIVE,Resale,Strata,82,"25,244",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
RIVERVALE CREST,"1,468,000","1,420.85","1,033",25-Jun,RIVERVALE CRESCENT,Resale,Strata,132,"11,121",-,Apartment,1,99 yrs lease commencing from 1997,19,Outside Central Region,01 to 05
CHUAN PARK,"1,955,700",731.95,"2,672",25-Jun,LORONG CHUAN,New Sale,Strata,68,"28,760",-,Condominium,1,99 yrs lease commencing from 2024,19,Outside Central Region,01 to 05
JADE RESIDENCES,"1,580,000",861.12,"1,835",25-Jun,LEW LIAN VALE,Resale,Strata,80,"19,750",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
FOREST WOODS,"2,042,888",914.94,"2,233",25-Jun,LORONG LEW LIAN,Resale,Strata,85,"24,034",-,Condominium,1,99 yrs lease commencing from 2016,19,Outside Central Region,06 to 10
THE WATERLINE,"1,400,000",882.65,"1,586",25-Jun,POH HUAT ROAD WEST,Resale,Strata,82,"17,073",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
PRESTIGE POINT,"1,120,000",742.72,"1,508",25-Jun,UPPER PAYA LEBAR ROAD,Resale,Strata,69,"16,232",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
AFFINITY AT SERANGOON,"1,776,000",904.18,"1,964",25-Jun,SERANGOON NORTH AVENUE 1,Sub Sale,Strata,84,"21,143",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
THE QUARTZ,"1,980,000","1,367.03","1,448",25-Jun,COMPASSVALE BOW,Resale,Strata,127,"15,591",-,Condominium,1,99 yrs lease commencing from 2005,19,Outside Central Region,11 to 15
PARC VERA,"1,780,000","1,140.98","1,560",25-Jun,HOUGANG STREET 32,Resale,Strata,106,"16,792",-,Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,06 to 10
PALM GROVE CONDOMINIUM,"1,918,000","1,302.44","1,473",25-Jun,PALM GROVE AVENUE,Resale,Strata,121,"15,851",-,Condominium,1,999 yrs lease commencing from 1878,19,Outside Central Region,01 to 05
ROSYTH RESIDENCE,"1,440,000","1,022.58","1,408",25-Jun,ROSYTH ROAD,Resale,Strata,95,"15,158",-,Apartment,1,999 yrs lease commencing from 1886,19,Outside Central Region,01 to 05
RIVERFRONT RESIDENCES,"1,550,000",871.88,"1,778",25-Jun,HOUGANG AVENUE 7,Resale,Strata,81,"19,136",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
