Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
ONE BERNAM,"1,249,000",462.85,"2,698",Aug-21,BERNAM STREET,New Sale,Strata,43,"29,047",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,16 to 20
ALTEZ,"1,100,000",548.96,"2,004",Aug-21,ENGGOR STREET,Resale,Strata,51,"21,569",-,Apartment,1,99 yrs lease commencing from 2008,02,Core Central Region,11 to 15
ICON,"1,038,800",581.26,"1,787",Aug-21,GOPENG STREET,Resale,Strata,54,"19,237",-,Apartment,1,99 yrs lease commencing from 2002,02,Core Central Region,21 to 25
SPOTTISWOODE SUITES,"1,078,000",441.32,"2,443",Aug-21,SPOTTISWOODE PARK ROAD,Resale,Strata,41,"26,293",-,Apartment,1,Freehold,02,Rest of Central Region,26 to 30
LUMIERE,"1,843,970","1,001.05","1,842",Aug-21,MISTRI ROAD,Resale,Strata,93,"19,828",-,Apartment,1,99 yrs lease commencing from 2006,02,Core Central Region,41 to 45
ICON,"1,150,000",699.66,"1,644",Aug-21,GOPENG STREET,Resale,Strata,65,"17,692",-,Apartment,1,99 yrs lease commencing from 2002,02,Core Central Region,11 to 15
WALLICH RESIDENCE,"3,740,000",958,"3,904",Aug-21,WALLICH STREET,Resale,Strata,89,"42,022",-,Apartment,1,99 yrs lease commencing from 2011,02,Core Central Region,51 to 55
LUMIERE,"985,800",505.91,"1,949",Aug-21,MISTRI ROAD,Resale,Strata,47,"20,974",-,Apartment,1,99 yrs lease commencing from 2006,02,Core Central Region,36 to 40
SPOTTISWOODE RESIDENCES,"3,250,000","1,420.85","2,287",Aug-21,SPOTTISWOODE PARK ROAD,Resale,Strata,132,"24,621",-,Condominium,1,Freehold,02,Rest of Central Region,31 to 35
SKY EVERTON,"2,513,000",914.94,"2,747",Aug-21,EVERTON ROAD,New Sale,Strata,85,"29,565",-,Apartment,1,Freehold,02,Rest of Central Region,26 to 30
76 SHENTON,"1,070,000",592.02,"1,807",Aug-21,SHENTON WAY,Resale,Strata,55,"19,455",-,Apartment,1,99 yrs lease commencing from 2007,02,Core Central Region,06 to 10
DORSETT RESIDENCES,"1,548,000",742.72,"2,084",Aug-21,NEW BRIDGE ROAD,Resale,Strata,69,"22,435",-,Apartment,1,99 yrs lease commencing from 2009,02,Rest of Central Region,01 to 05
SPOTTISWOODE RESIDENCES,"1,300,000",602.78,"2,157",Aug-21,SPOTTISWOODE PARK ROAD,Resale,Strata,56,"23,214",-,Condominium,1,Freehold,02,Rest of Central Region,16 to 20
WALLICH RESIDENCE,"2,325,000",645.84,"3,600",Aug-21,WALLICH STREET,Resale,Strata,60,"38,750",-,Apartment,1,99 yrs lease commencing from 2011,02,Core Central Region,46 to 50
SKY EVERTON,"2,538,000",914.94,"2,774",Aug-21,EVERTON ROAD,New Sale,Strata,85,"29,859",-,Apartment,1,Freehold,02,Rest of Central Region,26 to 30
SKY EVERTON,"2,504,000",914.94,"2,737",Aug-21,EVERTON ROAD,New Sale,Strata,85,"29,459",-,Apartment,1,Freehold,02,Rest of Central Region,21 to 25
76 SHENTON,"1,775,000",979.52,"1,812",Jul-21,SHENTON WAY,Resale,Strata,91,"19,505",-,Apartment,1,99 yrs lease commencing from 2007,02,Core Central Region,31 to 35
SKY EVERTON,"2,504,000",914.94,"2,737",Jul-21,EVERTON ROAD,New Sale,Strata,85,"29,459",-,Apartment,1,Freehold,02,Rest of Central Region,21 to 25
SPOTTISWOODE SUITES,"1,708,000","1,087.16","1,571",Jul-21,SPOTTISWOODE PARK ROAD,Resale,Strata,101,"16,911",-,Apartment,1,Freehold,02,Rest of Central Region,01 to 05
LUMIERE,"1,250,330",624.31,"2,003",Jul-21,MISTRI ROAD,Resale,Strata,58,"21,557",-,Apartment,1,99 yrs lease commencing from 2006,02,Core Central Region,41 to 45
SKYSUITES@ANSON,"1,330,800",667.37,"1,994",Jul-21,ENGGOR STREET,Resale,Strata,62,"21,465",-,Apartment,1,99 yrs lease commencing from 2008,02,Core Central Region,21 to 25
SPOTTISWOODE RESIDENCES,"1,980,000",914.94,"2,164",Jul-21,SPOTTISWOODE PARK ROAD,Resale,Strata,85,"23,294",-,Condominium,1,Freehold,02,Rest of Central Region,26 to 30
SPOTTISWOODE RESIDENCES,"1,600,000",796.54,"2,009",Jul-21,SPOTTISWOODE PARK ROAD,Resale,Strata,74,"21,622",-,Condominium,1,Freehold,02,Rest of Central Region,16 to 20
LUMIERE,"1,259,060",678.13,"1,857",Jul-21,MISTRI ROAD,Resale,Strata,63,"19,985",-,Apartment,1,99 yrs lease commencing from 2006,02,Core Central Region,36 to 40
SKY EVERTON,"1,760,000",764.24,"2,303",Jul-21,EVERTON ROAD,Sub Sale,Strata,71,"24,789",-,Apartment,1,Freehold,02,Rest of Central Region,11 to 15
ICON,"1,850,000","1,280.92","1,444",Jul-21,GOPENG STREET,Resale,Strata,119,"15,546",-,Apartment,1,99 yrs lease commencing from 2002,02,Core Central Region,31 to 35
DORSETT RESIDENCES,"1,425,000",688.9,"2,069",Jul-21,NEW BRIDGE ROAD,Resale,Strata,64,"22,266",-,Apartment,1,99 yrs lease commencing from 2009,02,Rest of Central Region,01 to 05
SPOTTISWOODE PARK,"858,000",850.36,"1,009",Jul-21,SPOTTISWOODE PARK ROAD,Resale,Strata,79,"10,861",-,Apartment,1,99 yrs lease commencing from 1973,02,Rest of Central Region,06 to 10
LUMIERE,"1,790,620","1,001.05","1,789",Jul-21,MISTRI ROAD,Resale,Strata,93,"19,254",-,Apartment,1,99 yrs lease commencing from 2006,02,Core Central Region,41 to 45
ICON,"1,860,000","1,119.46","1,662",Jul-21,GOPENG STREET,Resale,Strata,104,"17,885",-,Apartment,1,99 yrs lease commencing from 2002,02,Core Central Region,41 to 45
SPOTTISWOODE SUITES,"993,000",452.09,"2,196",Jul-21,SPOTTISWOODE PARK ROAD,Resale,Strata,42,"23,643",-,Apartment,1,Freehold,02,Rest of Central Region,11 to 15
SPOTTISWOODE RESIDENCES,"1,220,000",602.78,"2,024",Jul-21,SPOTTISWOODE PARK ROAD,Resale,Strata,56,"21,786",-,Condominium,1,Freehold,02,Rest of Central Region,06 to 10
SPOTTISWOODE RESIDENCES,"1,940,000",914.94,"2,120",Jul-21,SPOTTISWOODE PARK ROAD,Resale,Strata,85,"22,824",-,Condominium,1,Freehold,02,Rest of Central Region,26 to 30
ICON,"1,280,000",785.77,"1,629",Jul-21,GOPENG STREET,Resale,Strata,73,"17,534",-,Apartment,1,99 yrs lease commencing from 2002,02,Core Central Region,16 to 20
SKYSUITES@ANSON,"1,288,000",667.37,"1,930",Jul-21,ENGGOR STREET,Resale,Strata,62,"20,774",-,Apartment,1,99 yrs lease commencing from 2008,02,Core Central Region,16 to 20
SPOTTISWOODE RESIDENCES,"3,000,000","1,420.85","2,111",Jul-21,SPOTTISWOODE PARK ROAD,Resale,Strata,132,"22,727",-,Condominium,1,Freehold,02,Rest of Central Region,31 to 35
SPOTTISWOODE RESIDENCES,"1,818,000",925.7,"1,964",Jul-21,SPOTTISWOODE PARK ROAD,Resale,Strata,86,"21,140",-,Condominium,1,Freehold,02,Rest of Central Region,16 to 20
ICON,"1,210,000",882.65,"1,371",Jul-21,GOPENG STREET,Resale,Strata,82,"14,756",-,Apartment,1,99 yrs lease commencing from 2002,02,Core Central Region,01 to 05
SPOTTISWOODE RESIDENCES,"1,300,000",624.31,"2,082",Jul-21,SPOTTISWOODE PARK ROAD,Resale,Strata,58,"22,414",-,Condominium,1,Freehold,02,Rest of Central Region,16 to 20
76 SHENTON,"1,838,000",968.76,"1,897",Jul-21,SHENTON WAY,Resale,Strata,90,"20,422",-,Apartment,1,99 yrs lease commencing from 2007,02,Core Central Region,31 to 35
SPOTTISWOODE RESIDENCES,"1,850,000",914.94,"2,022",Jul-21,SPOTTISWOODE PARK ROAD,Resale,Strata,85,"21,765",-,Condominium,1,Freehold,02,Rest of Central Region,11 to 15
ONE BERNAM,"1,341,000",462.85,"2,897",Jul-21,BERNAM STREET,New Sale,Strata,43,"31,186",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,21 to 25
ICON,"1,000,000",570.49,"1,753",Jul-21,GOPENG STREET,Resale,Strata,53,"18,868",-,Apartment,1,99 yrs lease commencing from 2002,02,Core Central Region,11 to 15
ICON,"1,120,000",699.66,"1,601",Jul-21,GOPENG STREET,Resale,Strata,65,"17,231",-,Apartment,1,99 yrs lease commencing from 2002,02,Core Central Region,06 to 10
SPOTTISWOODE RESIDENCES,"1,935,000",958,"2,020",Jul-21,SPOTTISWOODE PARK ROAD,Resale,Strata,89,"21,742",-,Condominium,1,Freehold,02,Rest of Central Region,16 to 20
LUMIERE,"1,240,160",678.13,"1,829",Jun-21,MISTRI ROAD,Resale,Strata,63,"19,685",-,Apartment,1,99 yrs lease commencing from 2006,02,Core Central Region,36 to 40
SKY EVERTON,"2,513,000",914.94,"2,747",Jun-21,EVERTON ROAD,New Sale,Strata,85,"29,565",-,Apartment,1,Freehold,02,Rest of Central Region,26 to 30
ONE BERNAM,"1,104,000",452.09,"2,442",Jun-21,BERNAM STREET,New Sale,Strata,42,"26,286",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,06 to 10
SKY EVERTON,"2,588,000",914.94,"2,829",Jun-21,EVERTON ROAD,New Sale,Strata,85,"30,447",-,Apartment,1,Freehold,02,Rest of Central Region,31 to 35
THE ARRIS,"1,375,000",710.42,"1,935",Jun-21,YAN KIT ROAD,Resale,Strata,66,"20,833",-,Apartment,1,Freehold,02,Rest of Central Region,06 to 10
WALLICH RESIDENCE,"5,198,000","1,700.71","3,056",Jun-21,WALLICH STREET,Resale,Strata,158,"32,899",-,Apartment,1,99 yrs lease commencing from 2011,02,Core Central Region,46 to 50
ONE BERNAM,"1,146,000",441.32,"2,597",Jun-21,BERNAM STREET,New Sale,Strata,41,"27,951",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,11 to 15
SPOTTISWOODE RESIDENCES,"1,270,000",602.78,"2,107",Jun-21,SPOTTISWOODE PARK ROAD,Resale,Strata,56,"22,679",-,Condominium,1,Freehold,02,Rest of Central Region,26 to 30
ONE BERNAM,"1,137,000",441.32,"2,576",Jun-21,BERNAM STREET,New Sale,Strata,41,"27,732",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,11 to 15
ONE BERNAM,"1,162,000",452.09,"2,570",Jun-21,BERNAM STREET,New Sale,Strata,42,"27,667",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,11 to 15
SPOTTISWOODE RESIDENCES,"1,700,000",796.54,"2,134",Jun-21,SPOTTISWOODE PARK ROAD,Resale,Strata,74,"22,973",-,Condominium,1,Freehold,02,Rest of Central Region,31 to 35
ICON,"1,200,000",699.66,"1,715",Jun-21,GOPENG STREET,Resale,Strata,65,"18,462",-,Apartment,1,99 yrs lease commencing from 2002,02,Core Central Region,16 to 20
SPOTTISWOODE SUITES,"1,240,000",667.37,"1,858",Jun-21,SPOTTISWOODE PARK ROAD,Resale,Strata,62,"20,000",-,Apartment,1,Freehold,02,Rest of Central Region,11 to 15
LUMIERE,"1,253,240",635.08,"1,973",Jun-21,MISTRI ROAD,Resale,Strata,59,"21,241",-,Apartment,1,99 yrs lease commencing from 2006,02,Core Central Region,41 to 45
SPOTTISWOODE RESIDENCES,"1,230,000",602.78,"2,041",Jun-21,SPOTTISWOODE PARK ROAD,Resale,Strata,56,"21,964",-,Condominium,1,Freehold,02,Rest of Central Region,21 to 25
LUMIERE,"920,920",505.91,"1,820",Jun-21,MISTRI ROAD,Resale,Strata,47,"19,594",-,Apartment,1,99 yrs lease commencing from 2006,02,Core Central Region,36 to 40
ICON,"1,020,000",570.49,"1,788",Jun-21,GOPENG STREET,Resale,Strata,53,"19,245",-,Apartment,1,99 yrs lease commencing from 2002,02,Core Central Region,16 to 20
LUMIERE,"1,213,470",624.31,"1,944",Jun-21,MISTRI ROAD,Resale,Strata,58,"20,922",-,Apartment,1,99 yrs lease commencing from 2006,02,Core Central Region,41 to 45
ONE BERNAM,"1,127,000",452.09,"2,493",May-21,BERNAM STREET,New Sale,Strata,42,"26,833",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,06 to 10
ONE BERNAM,"1,734,000",699.66,"2,478",May-21,BERNAM STREET,New Sale,Strata,65,"26,677",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,11 to 15
LUMIERE,"1,775,000",979.52,"1,812",May-21,MISTRI ROAD,Resale,Strata,91,"19,505",-,Apartment,1,99 yrs lease commencing from 2006,02,Core Central Region,41 to 45
LUMIERE,"1,251,300",645.84,"1,937",May-21,MISTRI ROAD,Resale,Strata,60,"20,855",-,Apartment,1,99 yrs lease commencing from 2006,02,Core Central Region,36 to 40
ICON,"1,540,000",914.94,"1,683",May-21,GOPENG STREET,Resale,Strata,85,"18,118",-,Apartment,1,99 yrs lease commencing from 2002,02,Core Central Region,21 to 25
ONE BERNAM,"1,062,000",452.09,"2,349",May-21,BERNAM STREET,New Sale,Strata,42,"25,286",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,06 to 10
ONE BERNAM,"1,155,000",441.32,"2,617",May-21,BERNAM STREET,New Sale,Strata,41,"28,171",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,11 to 15
ICON,"1,000,000",570.49,"1,753",May-21,GOPENG STREET,Resale,Strata,53,"18,868",-,Apartment,1,99 yrs lease commencing from 2002,02,Core Central Region,21 to 25
SPOTTISWOODE 18,"837,000",387.5,"2,160",May-21,SPOTTISWOODE PARK ROAD,Resale,Strata,36,"23,250",-,Apartment,1,Freehold,02,Rest of Central Region,06 to 10
76 SHENTON,"1,188,000",592.02,"2,007",May-21,SHENTON WAY,Resale,Strata,55,"21,600",-,Apartment,1,99 yrs lease commencing from 2007,02,Core Central Region,31 to 35
SKY EVERTON,"3,744,000","1,345.5","2,783",May-21,EVERTON ROAD,New Sale,Strata,125,"29,952",-,Apartment,1,Freehold,02,Rest of Central Region,26 to 30
ONE BERNAM,"1,171,000",452.09,"2,590",May-21,BERNAM STREET,New Sale,Strata,42,"27,881",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,11 to 15
LUMIERE,"1,100,000",624.31,"1,762",May-21,MISTRI ROAD,Resale,Strata,58,"18,966",-,Apartment,1,99 yrs lease commencing from 2006,02,Core Central Region,36 to 40
ONE BERNAM,"1,075,000",452.09,"2,378",May-21,BERNAM STREET,New Sale,Strata,42,"25,595",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,01 to 05
LUMIERE,"1,258,200",678.13,"1,855",May-21,MISTRI ROAD,Resale,Strata,63,"19,971",-,Apartment,1,99 yrs lease commencing from 2006,02,Core Central Region,36 to 40
ONE BERNAM,"1,050,000",441.32,"2,379",May-21,BERNAM STREET,New Sale,Strata,41,"25,610",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,01 to 05
WALLICH RESIDENCE,"3,430,000",914.94,"3,749",May-21,WALLICH STREET,Resale,Strata,85,"40,353",-,Apartment,1,99 yrs lease commencing from 2011,02,Core Central Region,56 to 60
LUMIERE,"1,234,000",678.13,"1,820",May-21,MISTRI ROAD,Resale,Strata,63,"19,587",-,Apartment,1,99 yrs lease commencing from 2006,02,Core Central Region,36 to 40
ONE BERNAM,"1,119,000",452.09,"2,475",May-21,BERNAM STREET,New Sale,Strata,42,"26,643",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,06 to 10
LUMIERE,"1,707,840",979.52,"1,744",May-21,MISTRI ROAD,Resale,Strata,91,"18,767",-,Apartment,1,99 yrs lease commencing from 2006,02,Core Central Region,41 to 45
76 SHENTON,"1,080,000",592.02,"1,824",May-21,SHENTON WAY,Resale,Strata,55,"19,636",-,Apartment,1,99 yrs lease commencing from 2007,02,Core Central Region,11 to 15
LUMIERE,"1,060,000",624.31,"1,698",May-21,MISTRI ROAD,Resale,Strata,58,"18,276",-,Apartment,1,99 yrs lease commencing from 2006,02,Core Central Region,26 to 30
SPOTTISWOODE 18,"1,345,000",656.6,"2,048",May-21,SPOTTISWOODE PARK ROAD,Resale,Strata,61,"22,049",-,Apartment,1,Freehold,02,Rest of Central Region,26 to 30
DORSETT RESIDENCES,"970,000",484.38,"2,003",May-21,NEW BRIDGE ROAD,Resale,Strata,45,"21,556",-,Apartment,1,99 yrs lease commencing from 2009,02,Rest of Central Region,01 to 05
INTERNATIONAL PLAZA,"1,200,000","1,033.34","1,161",May-21,ANSON ROAD,Resale,Strata,96,"12,500",-,Apartment,1,99 yrs lease commencing from 1970,02,Core Central Region,36 to 40
WALLICH RESIDENCE,"5,860,000","1,657.66","3,535",May-21,WALLICH STREET,Resale,Strata,154,"38,052",-,Apartment,1,99 yrs lease commencing from 2011,02,Core Central Region,51 to 55
WALLICH RESIDENCE,"7,924,000","1,980.58","4,001",May-21,WALLICH STREET,Resale,Strata,184,"43,065",-,Apartment,1,99 yrs lease commencing from 2011,02,Core Central Region,61 to 65
LUMIERE,"1,150,000",624.31,"1,842",May-21,MISTRI ROAD,Resale,Strata,58,"19,828",-,Apartment,1,99 yrs lease commencing from 2006,02,Core Central Region,36 to 40
WALLICH RESIDENCE,"5,168,000","1,711.48","3,020",May-21,WALLICH STREET,Resale,Strata,159,"32,503",-,Apartment,1,99 yrs lease commencing from 2011,02,Core Central Region,41 to 45
EON SHENTON,"1,350,000",538.2,"2,508",May-21,SHENTON WAY,Sub Sale,Strata,50,"27,000",-,Apartment,1,99 yrs lease commencing from 2011,02,Core Central Region,21 to 25
SPOTTISWOODE PARK,"858,000",850.36,"1,009",May-21,SPOTTISWOODE PARK ROAD,Resale,Strata,79,"10,861",-,Apartment,1,99 yrs lease commencing from 1973,02,Rest of Central Region,11 to 15
LUMIERE,"1,216,380",635.08,"1,915",May-21,MISTRI ROAD,Resale,Strata,59,"20,617",-,Apartment,1,99 yrs lease commencing from 2006,02,Core Central Region,41 to 45
ONE BERNAM,"1,694,000",699.66,"2,421",May-21,BERNAM STREET,New Sale,Strata,65,"26,062",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,06 to 10
ONE BERNAM,"1,179,000",452.09,"2,608",May-21,BERNAM STREET,New Sale,Strata,42,"28,071",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,11 to 15
ONE BERNAM,"1,184,000",441.32,"2,683",May-21,BERNAM STREET,New Sale,Strata,41,"28,878",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,16 to 20
ONE BERNAM,"1,228,000",452.09,"2,716",May-21,BERNAM STREET,New Sale,Strata,42,"29,238",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,16 to 20
ONE BERNAM,"1,570,000",699.66,"2,244",May-21,BERNAM STREET,New Sale,Strata,65,"24,154",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,01 to 05
ONE BERNAM,"1,087,000",462.85,"2,348",May-21,BERNAM STREET,New Sale,Strata,43,"25,279",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,01 to 05
ONE BERNAM,"1,821,000",807.3,"2,256",May-21,BERNAM STREET,New Sale,Strata,75,"24,280",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,01 to 05
ONE BERNAM,"1,627,000",731.95,"2,223",May-21,BERNAM STREET,New Sale,Strata,68,"23,926",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,06 to 10
ONE BERNAM,"1,608,000",699.66,"2,298",May-21,BERNAM STREET,New Sale,Strata,65,"24,738",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,06 to 10
ONE BERNAM,"1,017,000",441.32,"2,304",May-21,BERNAM STREET,New Sale,Strata,41,"24,805",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,06 to 10
ONE BERNAM,"1,117,000",462.85,"2,413",May-21,BERNAM STREET,New Sale,Strata,43,"25,977",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,06 to 10
ONE BERNAM,"1,670,000",699.66,"2,387",May-21,BERNAM STREET,New Sale,Strata,65,"25,692",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,06 to 10
ONE BERNAM,"1,891,000",807.3,"2,342",May-21,BERNAM STREET,New Sale,Strata,75,"25,213",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,06 to 10
ONE BERNAM,"1,633,000",731.95,"2,231",May-21,BERNAM STREET,New Sale,Strata,68,"24,015",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,06 to 10
ONE BERNAM,"1,614,000",699.66,"2,307",May-21,BERNAM STREET,New Sale,Strata,65,"24,831",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,06 to 10
ONE BERNAM,"1,045,000",441.32,"2,368",May-21,BERNAM STREET,New Sale,Strata,41,"25,488",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,06 to 10
ONE BERNAM,"1,070,000",452.09,"2,367",May-21,BERNAM STREET,New Sale,Strata,42,"25,476",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,06 to 10
ONE BERNAM,"1,125,000",462.85,"2,431",May-21,BERNAM STREET,New Sale,Strata,43,"26,163",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,06 to 10
ONE BERNAM,"1,676,000",699.66,"2,395",May-21,BERNAM STREET,New Sale,Strata,65,"25,785",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,06 to 10
ONE BERNAM,"1,587,000",699.66,"2,268",May-21,BERNAM STREET,New Sale,Strata,65,"24,415",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,06 to 10
ONE BERNAM,"1,073,000",441.32,"2,431",May-21,BERNAM STREET,New Sale,Strata,41,"26,171",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,06 to 10
ONE BERNAM,"1,132,000",462.85,"2,446",May-21,BERNAM STREET,New Sale,Strata,43,"26,326",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,06 to 10
ONE BERNAM,"1,682,000",699.66,"2,404",May-21,BERNAM STREET,New Sale,Strata,65,"25,877",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,06 to 10
ONE BERNAM,"1,992,000",828.83,"2,403",May-21,BERNAM STREET,New Sale,Strata,77,"25,870",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,06 to 10
ONE BERNAM,"1,625,000",699.66,"2,323",May-21,BERNAM STREET,New Sale,Strata,65,"25,000",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,06 to 10
ONE BERNAM,"1,080,000",441.32,"2,447",May-21,BERNAM STREET,New Sale,Strata,41,"26,341",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,06 to 10
ONE BERNAM,"1,140,000",462.85,"2,463",May-21,BERNAM STREET,New Sale,Strata,43,"26,512",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,06 to 10
ONE BERNAM,"1,688,000",699.66,"2,413",May-21,BERNAM STREET,New Sale,Strata,65,"25,969",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,06 to 10
ONE BERNAM,"1,088,000",441.32,"2,465",May-21,BERNAM STREET,New Sale,Strata,41,"26,537",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,06 to 10
ONE BERNAM,"1,126,000",462.85,"2,433",May-21,BERNAM STREET,New Sale,Strata,43,"26,186",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,06 to 10
ONE BERNAM,"1,989,000",871.88,"2,281",May-21,BERNAM STREET,New Sale,Strata,81,"24,556",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,06 to 10
ONE BERNAM,"1,637,000",699.66,"2,340",May-21,BERNAM STREET,New Sale,Strata,65,"25,185",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,11 to 15
ONE BERNAM,"1,075,000",441.32,"2,436",May-21,BERNAM STREET,New Sale,Strata,41,"26,220",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,11 to 15
ONE BERNAM,"1,121,000",452.09,"2,480",May-21,BERNAM STREET,New Sale,Strata,42,"26,690",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,11 to 15
ONE BERNAM,"1,156,000",462.85,"2,498",May-21,BERNAM STREET,New Sale,Strata,43,"26,884",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,11 to 15
ONE BERNAM,"2,012,000",828.83,"2,428",May-21,BERNAM STREET,New Sale,Strata,77,"26,130",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,11 to 15
ONE BERNAM,"1,675,000",699.66,"2,394",May-21,BERNAM STREET,New Sale,Strata,65,"25,769",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,11 to 15
ONE BERNAM,"1,175,000",462.85,"2,539",May-21,BERNAM STREET,New Sale,Strata,43,"27,326",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,11 to 15
ONE BERNAM,"1,684,000",699.66,"2,407",May-21,BERNAM STREET,New Sale,Strata,65,"25,908",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,11 to 15
ONE BERNAM,"1,183,000",462.85,"2,556",May-21,BERNAM STREET,New Sale,Strata,43,"27,512",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,11 to 15
ONE BERNAM,"1,157,000",452.09,"2,559",May-21,BERNAM STREET,New Sale,Strata,42,"27,548",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,11 to 15
ONE BERNAM,"1,192,000",462.85,"2,575",May-21,BERNAM STREET,New Sale,Strata,43,"27,721",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,11 to 15
ONE BERNAM,"1,729,000",699.66,"2,471",May-21,BERNAM STREET,New Sale,Strata,65,"26,600",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,11 to 15
ONE BERNAM,"1,155,000",441.32,"2,617",May-21,BERNAM STREET,New Sale,Strata,41,"28,171",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,11 to 15
ONE BERNAM,"1,215,000",462.85,"2,625",May-21,BERNAM STREET,New Sale,Strata,43,"28,256",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,11 to 15
ONE BERNAM,"3,501,000","1,420.85","2,464",May-21,BERNAM STREET,New Sale,Strata,132,"26,523",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,11 to 15
ONE BERNAM,"1,740,000",699.66,"2,487",May-21,BERNAM STREET,New Sale,Strata,65,"26,769",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,16 to 20
ONE BERNAM,"1,165,000",441.32,"2,640",May-21,BERNAM STREET,New Sale,Strata,41,"28,415",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,16 to 20
ONE BERNAM,"1,189,000",452.09,"2,630",May-21,BERNAM STREET,New Sale,Strata,42,"28,310",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,16 to 20
ONE BERNAM,"1,175,000",441.32,"2,662",May-21,BERNAM STREET,New Sale,Strata,41,"28,659",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,16 to 20
ONE BERNAM,"1,199,000",452.09,"2,652",May-21,BERNAM STREET,New Sale,Strata,42,"28,548",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,16 to 20
ONE BERNAM,"1,234,000",462.85,"2,666",May-21,BERNAM STREET,New Sale,Strata,43,"28,698",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,16 to 20
